train_accuracy,train_loss,test_accuracy,test_loss
0.6193860173225403,1.0711824893951416,0.6752312183380127,1.0643385648727417
0.6191017627716064,0.9733898043632507,0.6752312183380127,0.8704341650009155
0.6191017627716064,0.997724711894989,0.6752312183380127,0.8729448318481445
0.6191017627716064,0.9343587756156921,0.6752312183380127,0.8336071372032166
0.6193860173225403,0.9439645409584045,0.6752312183380127,0.8687227368354797
0.6196702718734741,0.9265367388725281,0.6752312183380127,0.858824610710144
0.6196702718734741,0.9192387461662292,0.6752312183380127,0.8515614867210388
0.6196702718734741,0.9289442300796509,0.6752312183380127,0.8563843965530396
0.6196702718734741,0.9304594993591309,0.6752312183380127,0.8532754778862
0.619954526424408,0.9199495911598206,0.6752312183380127,0.8416398763656616
0.6202387809753418,0.915031909942627,0.6752312183380127,0.8383585810661316
0.6202387809753418,0.9227080941200256,0.6752312183380127,0.847296953201294
0.6202387809753418,0.9241483807563782,0.6752312183380127,0.8468472361564636
0.6205230355262756,0.9168967604637146,0.6752312183380127,0.8357962965965271
0.6205230355262756,0.9147117733955383,0.6752312183380127,0.8330100178718567
0.6205230355262756,0.9169567227363586,0.6752312183380127,0.8381302952766418
0.6205230355262756,0.9152730703353882,0.6752312183380127,0.8393656015396118
0.6205230355262756,0.9140133857727051,0.6752312183380127,0.8421832323074341
0.6205230355262756,0.9109728932380676,0.6752312183380127,0.8410460352897644
0.6205230355262756,0.9058669805526733,0.6752312183380127,0.8383321166038513
0.6208072900772095,0.9063475728034973,0.6752312183380127,0.836372971534729
0.6208072900772095,0.8971036076545715,0.6752312183380127,0.8159007430076599
0.6210915446281433,0.8935642838478088,0.6752312183380127,0.8068088293075562
0.6210915446281433,0.8806184530258179,0.6752312183380127,0.8003524541854858
0.6210915446281433,0.8751752376556396,0.6752312183380127,0.8036249279975891
0.621660053730011,0.8571339249610901,0.6742035150527954,0.7870996594429016
0.621660053730011,0.842431366443634,0.6742035150527954,0.7667970657348633
0.621660053730011,0.8184539675712585,0.6752312183380127,0.747718870639801
0.6236497759819031,0.803089439868927,0.6752312183380127,0.7352631092071533
0.6225128173828125,0.7829325199127197,0.6742035150527954,0.7021066546440125
0.6262080669403076,0.7565671801567078,0.6752312183380127,0.683218777179718
0.6432632207870483,0.7377816438674927,0.6978417038917542,0.6651545166969299
0.6907333731651306,0.7328881025314331,0.7584789395332336,0.644758939743042
0.6708356738090515,0.7198330163955688,0.7286742329597473,0.6465275883674622
0.7092097997665405,0.6895719170570374,0.7677286863327026,0.6034983992576599
0.7148948311805725,0.6878165006637573,0.7769784331321716,0.5968425869941711
0.7043774724006653,0.6724579930305481,0.769784152507782,0.5935533046722412
0.7154633402824402,0.6583768725395203,0.779033899307251,0.5804049372673035
0.7237066626548767,0.6539770364761353,0.780061662197113,0.571862518787384
0.7330870032310486,0.6339256167411804,0.7934224009513855,0.5601987838745117
0.7336555123329163,0.6338132619857788,0.7934224009513855,0.5684128403663635
0.7418988347053528,0.6143854260444641,0.7954779267311096,0.5508248805999756
0.7455940842628479,0.6048354506492615,0.798561155796051,0.5473814606666565
0.7364979982376099,0.6001988649368286,0.78828364610672,0.5534176230430603
0.7544059157371521,0.5857766270637512,0.7944501638412476,0.5440109372138977
0.7578169703483582,0.566364049911499,0.797533392906189,0.5358418822288513
0.7629334926605225,0.5571290850639343,0.8036999106407166,0.5385072231292725
0.7723138332366943,0.5503329634666443,0.7965056300163269,0.5436012744903564
0.776861846446991,0.5329219102859497,0.8026721477508545,0.5498694777488708
